Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2021,"Todd Frazier","PIT",6,11,8,1,0,1,0,0,0,2,2,0,2,1,0,0,0,0,0,0.125,785
2021,"Tommy Hunter","NYM",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1157
2021,"Albert Pujols","2 Tms",45,96,91,29,18,2,0,9,9,22,4,1,13,1,0,0,4,0,0,0.31868132,1177
2021,"Wilson Ramos","DET",12,29,27,3,2,1,0,0,0,1,2,0,9,0,0,0,0,0,0,0.11111111,1433
2021,"Miguel Cabrera","DET",33,86,78,24,20,3,0,1,1,11,8,0,23,0,0,0,2,0,0,0.30769231,1744
2021,"Adam Wainwright","STL",5,8,6,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,0,2233
2021,"Carlos Santana","KCR",45,98,87,27,21,3,0,3,3,15,9,1,10,1,1,0,1,0,0,0.31034483,2396
2021,"Nelson Cruz","MIN",50,115,103,38,25,7,0,6,6,16,7,2,16,2,1,0,5,0,0,0.36893204,2434
2021,"Manny Pina","MIL",30,50,42,6,2,1,0,3,3,6,7,0,6,1,0,0,2,0,0,0.14285714,2829
2021,"Ross Detwiler","MIA",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2859
2021,"Roberto Perez","CLE",22,44,36,7,3,0,0,4,4,9,7,0,12,1,0,0,0,0,0,0.19444444,2900
2021,"Tommy Pham","SDP",38,85,70,17,11,3,0,3,3,7,13,0,19,1,1,0,1,0,0,0.24285714,2967
2021,"Max Scherzer","WSN",7,12,11,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,3137
2021,"Robinson Chirinos","CHC",3,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3142
2021,"Charlie Culberson","TEX",39,84,75,28,15,9,2,2,2,11,6,1,13,1,0,2,1,0,0,0.37333333,3298
2021,"Drew Butera","LAA",4,6,6,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.16666667,3411
2021,"Jeff Mathis","ATL",2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3448
2021,"Rene Rivera","2 Tms",14,29,25,8,5,2,0,1,1,3,3,0,10,1,0,0,1,0,0,0.32,3648
2021,"Dexter Fowler","LAA",4,5,5,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.4,4062
2021,"Jake Arrieta","CHC",7,9,7,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,4153
2021,"Ryan Zimmerman","WSN",32,69,67,21,12,5,0,4,4,12,2,0,20,0,0,0,1,0,0,0.31343284,4220
2021,"Jose Lobaton","CHC",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4243
2021,"Jed Lowrie","OAK",58,135,125,35,24,8,0,3,3,19,10,0,27,0,0,0,3,0,0,0.28,4418
2021,"Jordan Zimmermann","MIL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4505
2021,"Starlin Castro","WSN",46,89,83,29,23,6,0,0,0,11,5,0,20,0,1,0,1,0,0,0.34939759,4579
2021,"Charlie Morton","ATL",4,7,7,2,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0.28571429,4676
2021,"Giancarlo Stanton","NYY",42,93,80,20,14,2,0,4,4,12,12,0,22,1,0,0,5,0,0,0.25,4949
2021,"Asdrubal Cabrera","ARI",37,70,60,15,10,4,0,1,1,10,9,1,15,0,1,0,0,0,0,0.25,4962
2021,"Josh Donaldson","MIN",39,91,76,23,14,3,0,6,6,13,14,1,21,0,1,0,3,0,0,0.30263158,5038
2021,"Justin Upton","LAA",37,76,60,15,7,2,0,6,6,11,15,0,20,1,0,0,3,0,0,0.25,5222
2021,"Cameron Maybin","NYM",3,7,6,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5223
2021,"Justin Turner","LAD",51,115,101,29,16,6,0,7,7,22,13,0,21,0,1,0,2,0,0,0.28712871,5235
2021,"Robbie Grossman","DET",51,114,91,24,13,4,2,5,5,19,19,0,24,1,2,1,2,0,0,0.26373626,5254
2021,"Sandy Leon","MIA",30,49,46,10,8,2,0,0,0,1,2,0,11,1,0,0,0,0,0,0.2173913,5273
2021,"Aaron Hicks","NYY",17,36,33,8,4,1,0,3,3,7,2,0,11,0,1,0,1,0,0,0.24242424,5297
2021,"Juan Lagares","LAA",34,67,65,15,5,8,0,2,2,7,0,0,10,1,1,0,2,0,0,0.23076923,5384
2021,"Pablo Sandoval","ATL",7,8,6,1,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0.16666667,5409
2021,"Jose Altuve","HOU",50,130,117,36,28,3,0,5,5,15,10,1,20,1,2,0,1,0,0,0.30769231,5417
2021,"Jesse Chavez","ATL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5448
2021,"Abraham Almonte","ATL",16,24,22,3,1,2,0,0,0,2,2,0,6,0,0,0,1,0,0,0.13636364,5486
2021,"Austin Romine","CHC",2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,5491
2021,"Marwin Gonzalez","BOS",36,64,61,17,7,9,0,1,1,6,3,0,10,0,0,0,2,0,0,0.27868852,5497
2021,"Kyle Higashioka","NYY",18,33,29,8,4,1,0,3,3,5,4,0,6,0,0,0,0,0,0,0.27586207,5517
2021,"Madison Bumgarner","ARI",2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5524
2021,"Steven Souza Jr.","LAD",8,15,15,3,1,0,1,1,1,2,0,0,6,0,0,0,0,0,0,0.2,5667
2021,"Hernan Perez","WSN",7,14,12,1,1,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0.08333333,5751
2021,"Avisail Garcia","MIL",37,71,59,17,8,6,0,3,3,13,10,2,15,2,0,0,2,0,0,0.28813559,5760
2021,"Wilmer Flores","SFG",50,95,90,24,18,4,0,2,2,9,5,0,16,0,0,0,3,0,0,0.26666667,5827
2021,"Leury Garcia","CHW",45,89,80,22,17,3,1,1,1,15,5,0,21,0,1,3,1,0,0,0.275,5913
2021,"Jean Segura","PHI",48,102,91,29,20,5,1,3,3,10,9,1,13,1,1,0,3,0,0,0.31868132,5933
2021,"Eduardo Escobar","ARI",48,91,85,23,14,2,0,7,7,18,6,1,12,0,0,0,0,0,0,0.27058824,6153
2021,"J.D. Martinez","BOS",59,130,116,33,19,7,2,5,5,20,13,2,21,0,1,0,5,0,0,0.28448276,6184
2021,"Trevor Cahill","PIT",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6249
2021,"Alcides Escobar","WSN",7,12,12,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,6310
2021,"Jordy Mercer","WSN",19,35,33,11,9,2,0,0,0,0,2,0,8,0,0,0,0,0,0,0.33333333,6547
2021,"Alex Cobb","LAA",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6562
2021,"Freddy Galvis","BAL",47,82,78,23,14,5,0,4,4,11,4,0,16,0,0,0,3,0,0,0.29487179,6609
2021,"Martin Maldonado","HOU",39,78,74,18,12,1,1,4,4,15,3,0,25,1,0,0,3,0,0,0.24324324,6887
2021,"Johnny Cueto","SFG",4,8,5,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,6893
2021,"Chase Anderson","PHI",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6895
2021,"Eric Campbell","SEA",2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6938
2021,"Yadier Molina","STL",24,44,40,11,3,6,0,2,2,9,4,0,9,0,0,0,0,0,0,0.275,7007
2021,"Craig Stammen","SDP",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7274
2021,"Salvador Perez","KCR",50,94,89,33,21,1,0,11,11,22,4,1,17,1,0,0,3,0,0,0.37078652,7304
2021,"Sean Kazmar Jr.","ATL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7349
2021,"Travis d'Arnaud","ATL",9,16,14,4,2,2,0,0,0,0,2,0,2,0,0,0,1,0,0,0.28571429,7739
2021,"Miguel Rojas","MIA",40,93,82,29,21,6,0,2,2,12,9,0,10,2,0,0,1,0,0,0.35365854,7802
2021,"Hunter Strickland","MIL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7836
2021,"Jonathan Lucroy","2 Tms",6,12,11,3,2,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0.27272727,7870
2021,"Josh Harrison","WSN",37,77,66,19,14,2,0,3,3,15,4,0,8,6,0,0,2,0,0,0.28787879,8202
2021,"Paolo Espino","WSN",3,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8246
2021,"Kurt Suzuki","LAA",30,57,51,13,10,2,0,1,1,3,2,0,10,3,0,1,2,0,0,0.25490196,8259
2021,"Ehire Adrianza","ATL",33,48,42,10,8,1,0,1,1,5,6,0,7,0,0,0,2,0,0,0.23809524,8418
2021,"Donovan Solano","SFG",39,86,81,22,16,3,0,3,3,10,4,0,14,0,1,0,3,0,0,0.27160494,8623
2021,"Elvis Andrus","OAK",56,118,111,18,14,4,0,0,0,6,6,2,23,0,1,0,2,0,0,0.16216216,8709
2021,"Ryan Lavarnway","CLE",2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8879
2021,"Lorenzo Cain","MIL",15,35,29,6,4,2,0,0,0,3,6,0,5,0,0,0,1,0,0,0.20689655,9077
2021,"Khris Davis","TEX",14,29,25,4,3,0,1,0,0,1,3,0,7,0,1,0,1,0,0,0.16,9112
2021,"Nathan Eovaldi","BOS",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9132
2021,"Buster Posey","SFG",35,69,61,24,18,2,0,4,4,9,8,4,14,0,0,0,2,0,0,0.39344262,9166
2021,"Paul Goldschmidt","STL",39,78,67,17,14,3,0,0,0,12,9,0,16,1,1,0,3,0,0,0.25373134,9218
2021,"Starling Marte","MIA",31,68,61,16,10,4,0,2,2,9,6,0,19,1,0,0,0,0,0,0.26229508,9241
2021,"AJ Pollock","LAD",42,78,70,20,14,1,0,5,5,8,8,2,18,0,0,0,1,0,0,0.28571429,9256
2021,"Evan Longoria","SFG",27,55,44,16,8,3,0,5,5,12,11,2,7,0,0,0,1,0,0,0.36363636,9368
2021,"Josh Tomlin","ATL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9388
2021,"Yan Gomes","WSN",27,62,62,23,12,7,0,4,4,14,0,0,12,0,0,0,3,0,0,0.37096774,9627
2021,"Joe Kelly","LAD",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9761
2021,"Christian Vazquez","BOS",45,96,91,18,13,4,0,1,1,9,4,0,23,0,1,0,1,0,0,0.1978022,9774
2021,"Nolan Arenado","STL",34,70,63,19,10,4,0,5,5,15,6,0,7,0,1,0,2,0,0,0.3015873,9777
2021,"Garrett Richards","BOS",2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9784
2021,"Andrew McCutchen","PHI",52,131,109,32,17,6,1,8,8,19,20,0,27,2,0,0,3,0,0,0.29357798,9847
2021,"DJ LeMahieu","NYY",57,129,114,32,26,4,0,2,2,12,14,1,15,0,1,0,3,0,0,0.28070175,9874
2021,"Darin Ruf","SFG",37,72,56,18,7,5,0,6,6,13,14,2,11,1,1,0,4,0,0,0.32142857,9929
2021,"Chris Owings","COL",9,20,17,8,3,3,2,0,0,3,3,1,2,0,0,0,0,0,0,0.47058824,10030
2021,"Wil Myers","SDP",40,73,59,12,9,1,0,2,2,5,13,2,16,0,1,0,2,0,0,0.20338983,10047
2021,"Max Stassi","LAA",20,45,39,9,5,2,0,2,2,7,6,0,17,0,0,0,0,0,0,0.23076923,10059
2021,"Jonathan Villar","NYM",32,63,61,15,10,2,0,3,3,5,2,0,18,0,0,0,1,0,0,0.24590164,10071
2021,"Kyle Gibson","TEX",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10123
2021,"Stephen Strasburg","WSN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10131
2021,"Mike Trout","LAA",24,47,34,9,8,1,0,0,0,2,12,3,12,1,0,0,0,0,0,0.26470588,10155
2021,"Billy Hamilton","CHW",22,37,35,9,4,2,1,2,2,5,1,0,13,0,0,1,0,0,0,0.25714286,10199
2021,"Jose Iglesias","LAA",47,92,88,28,21,3,1,3,3,7,4,0,14,0,0,0,3,0,0,0.31818182,10231
2021,"Randal Grichuk","TOR",45,89,85,24,12,7,0,5,5,15,2,0,16,1,1,0,3,0,0,0.28235294,10243
2021,"Danny Santana","BOS",11,19,17,3,2,0,0,1,1,5,2,0,8,0,0,0,0,0,0,0.17647059,10322
2021,"Marcell Ozuna","ATL",27,52,48,9,5,2,0,2,2,3,4,0,13,0,0,0,3,0,0,0.1875,10324
2021,"Wilfredo Tovar","NYM",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10416
2021,"Enrique Hernandez","BOS",53,124,107,25,13,7,0,5,5,12,13,0,24,2,2,0,0,0,0,0.23364486,10472
2021,"Jimmy Nelson","LAD",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10547
2021,"Cesar Hernandez","CLE",54,137,121,26,12,5,0,9,9,17,15,0,28,1,0,0,5,0,0,0.21487603,10556
2021,"Gio Urshela","NYY",47,101,96,27,16,7,1,3,3,8,3,0,28,1,1,0,3,0,0,0.28125,10681
2021,"Ryan LaMarre","NYY",4,8,7,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.14285714,10700
2021,"Mike Foltynewicz","TEX",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10811
2021,"Jurickson Profar","SDP",34,49,42,9,7,2,0,0,0,4,5,0,9,0,1,0,1,0,0,0.21428571,10815
2021,"Andrelton Simmons","MIN",44,92,81,21,15,4,0,2,2,7,10,0,15,1,0,0,3,0,0,0.25925926,10847
2021,"Adam Duvall","MIA",42,81,75,14,6,3,0,5,5,18,6,0,27,0,0,0,0,0,0,0.18666667,10950
2021,"Phil Gosselin","LAA",32,63,57,21,16,4,0,1,1,10,5,0,13,1,0,0,0,0,0,0.36842105,10953
2021,"Merrill Kelly","ARI",8,15,11,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,11156
2021,"Vince Velasquez","PHI",4,6,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,11189
2021,"Jonathan Schoop","DET",45,105,98,31,19,5,0,7,7,22,6,0,29,0,1,0,2,0,0,0.31632653,11265
2021,"Whit Merrifield","KCR",44,102,92,27,17,8,0,2,2,10,8,1,10,0,2,0,2,0,0,0.29347826,11281
2021,"Jake Marisnick","CHC",36,57,49,15,9,2,2,2,2,8,4,0,17,2,2,0,1,0,0,0.30612245,11339
2021,"Jesus Aguilar","MIA",42,93,76,20,12,5,0,3,3,11,12,3,17,2,3,0,1,0,0,0.26315789,11342
2021,"Yasmani Grandal","CHW",32,64,40,11,7,0,0,4,4,11,21,0,13,0,2,1,1,0,0,0.275,11368
2021,"Ronald Torreyes","PHI",31,67,63,19,14,4,0,1,1,9,3,0,10,1,0,0,1,0,0,0.3015873,11400
2021,"Gary Sanchez","NYY",42,86,74,17,6,4,0,7,7,13,11,1,21,1,0,0,0,0,0,0.22972973,11442
2021,"Mark Canha","OAK",48,117,98,24,13,6,1,4,4,9,14,0,26,5,0,0,1,0,0,0.24489796,11445
2021,"Michael A. Taylor","KCR",42,77,70,16,12,3,0,1,1,7,7,0,33,0,0,0,1,0,0,0.22857143,11489
2021,"Aaron Sanchez","SFG",2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11490
2021,"Manny Machado","SDP",43,84,65,15,8,3,0,4,4,9,18,3,14,0,1,0,2,0,0,0.23076923,11493
2021,"Willson Contreras","CHC",39,95,85,26,17,3,0,6,6,16,9,1,21,0,1,0,2,0,0,0.30588235,11609
2021,"Brandon Drury","NYM",10,15,15,2,1,0,0,1,1,1,0,0,6,0,0,0,1,0,0,0.13333333,11615
2021,"Heath Hembree","CIN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11632
2021,"Elias Diaz","COL",34,72,65,9,5,1,0,3,3,5,7,0,15,0,0,0,1,0,0,0.13846154,11680
2021,"Carlos Martinez","STL",3,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11682
2021,"Matt Harvey","BAL",1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11713
2021,"Nick Castellanos","CIN",47,93,87,27,16,6,0,5,5,15,6,2,19,0,0,0,0,0,0,0.31034483,11737
2021,"J.T. Realmuto","PHI",44,87,74,20,10,9,0,1,1,10,11,1,18,2,0,0,0,0,0,0.27027027,11739
2021,"Taijuan Walker","NYM",4,6,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11836
2021,"Hanser Alberto","KCR",42,74,69,18,11,5,1,1,1,6,2,0,7,1,1,1,1,0,0,0.26086957,11902
2021,"Jon Berti","MIA",54,98,83,14,9,3,0,2,2,6,14,0,22,0,1,0,2,0,0,0.1686747,12037
2021,"Kyle Hendricks","CHC",8,15,14,1,1,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0.07142857,12049
2021,"Niko Goodrum","DET",35,77,68,17,14,2,0,1,1,4,7,0,28,1,1,0,0,0,0,0.25,12092
2021,"Nick Ahmed","ARI",45,83,73,22,11,8,2,1,1,6,9,1,11,1,0,0,1,0,0,0.30136986,12147
2021,"Austin Barnes","LAD",26,40,35,6,4,1,0,1,1,3,2,0,12,2,0,1,1,0,0,0.17142857,12158
2021,"Xander Bogaerts","BOS",59,122,103,35,23,7,0,5,5,19,18,1,22,0,1,0,1,0,0,0.33980583,12161
2021,"Miguel Sano","MIN",41,99,90,18,13,1,0,4,4,10,9,0,31,0,0,0,3,0,0,0.2,12164
2021,"Maikel Franco","BAL",43,94,86,21,12,7,0,2,2,11,7,0,18,0,1,0,2,0,0,0.24418605,12179
2021,"Jorge Alfaro","MIA",24,49,47,11,6,3,0,2,2,6,2,0,18,0,0,0,3,0,0,0.23404255,12180
2021,"Jake Hager","NYM",3,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12198
2021,"Kevan Smith","2 Tms",14,28,22,4,3,1,0,0,0,1,5,1,6,0,0,0,1,0,0,0.18181818,12284
2021,"Chris Bassitt","OAK",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12304
2021,"Nick Tropeano","NYM",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12385
2021,"Kevin Pillar","NYM",33,58,56,11,6,3,0,2,2,3,2,0,12,0,0,0,0,0,0,0.19642857,12434
2021,"Curt Casali","SFG",17,28,27,2,1,1,0,0,0,2,1,0,11,0,0,0,0,0,0,0.07407407,12510
2021,"Marcus Semien","TOR",55,119,109,28,16,5,0,7,7,20,10,0,27,0,0,0,1,0,0,0.25688073,12533
2021,"C.J. Cron","COL",43,86,77,23,12,6,0,5,5,16,7,0,21,2,0,0,1,0,0,0.2987013,12546
2021,"John Hicks","TEX",5,10,10,2,0,0,0,2,2,2,0,0,4,0,0,0,0,0,0,0.2,12547
2021,"Eugenio Suarez","CIN",48,85,74,9,3,3,0,3,3,8,10,0,30,1,0,0,2,0,0,0.12162162,12552
2021,"Trevor Story","COL",43,95,86,21,10,7,0,4,4,13,8,0,18,0,1,0,1,0,0,0.24418605,12564
2021,"Trevor Bauer","LAD",10,19,17,1,1,0,0,0,0,1,1,0,4,0,0,1,0,0,0,0.05882353,12703
2021,"Adrian Houser","MIL",8,12,11,2,0,0,0,2,2,2,0,0,8,0,0,1,0,0,0,0.18181818,12718
2021,"Sonny Gray","CIN",4,7,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12768
2021,"Andy Burns","LAD",6,11,9,2,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0.22222222,12779
2021,"George Springer","TOR",16,37,30,6,5,0,0,1,1,3,6,0,11,0,0,0,0,0,0,0.2,12856
2021,"James McCann","NYM",42,68,59,18,12,3,0,3,3,13,8,0,21,1,0,0,2,0,0,0.30508475,12859
2021,"Anthony Rendon","LAA",37,80,67,13,8,3,0,2,2,8,12,1,9,0,1,0,7,0,0,0.19402985,12861
2021,"Francisco Lindor","NYM",54,105,90,22,17,2,1,2,2,8,12,0,11,0,0,3,3,0,0,0.24444444,12916
2021,"Dylan Bundy","LAA",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12917
2021,"Phillip Evans","PIT",30,57,48,12,10,1,0,1,1,6,7,0,12,2,0,0,0,0,0,0.25,12950
2021,"Joe Musgrove","SDP",7,10,9,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0.11111111,12970
2021,"Joe Ross","WSN",5,6,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,12972
2021,"Austin Hedges","CLE",19,37,33,3,2,0,0,1,1,1,3,0,11,0,0,1,0,0,0,0.09090909,12976
2021,"Javier Baez","CHC",38,74,67,20,12,1,0,7,7,14,6,0,23,1,0,0,2,0,0,0.29850746,12979
2021,"Cam Gallagher","KCR",8,15,14,3,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.21428571,12981
2021,"John Andreoli","SDP",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13012
2021,"Anthony DeSclafani","SFG",11,17,13,0,0,0,0,0,0,0,2,0,7,0,0,2,0,0,0,0,13050
2021,"Teoscar Hernandez","TOR",36,75,70,24,11,8,0,5,5,16,4,0,15,0,1,0,1,0,0,0.34285714,13066
2021,"Yu Darvish","SDP",4,9,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13074
2021,"Josh Bell","WSN",47,73,62,11,5,3,0,3,3,8,10,0,15,0,1,0,1,0,0,0.17741935,13145
2021,"Jorge Polanco","MIN",58,130,121,33,18,10,1,4,4,20,5,0,15,2,2,0,0,0,0,0.27272727,13152
2021,"Robel Garcia","HOU",12,17,14,2,2,0,0,0,0,1,3,0,7,0,0,0,1,0,0,0.14285714,13167
2021,"Zach Davies","CHC",4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13183
2021,"Orlando Arcia","ATL",6,10,10,4,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0.4,13185
2021,"Jacob Wilson","OAK",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13254
2021,"Mike Zunino","TBR",38,77,68,22,8,5,0,9,9,18,9,0,22,0,0,0,0,0,0,0.32352941,13265
2021,"Ildemaro Vargas","3 Tms",13,23,21,2,2,0,0,0,0,3,2,0,6,0,0,0,0,0,0,0.0952381,13324
2021,"Luke Maile","MIL",3,4,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.66666667,13355
2021,"Stephen Piscotty","OAK",41,81,74,18,11,5,0,2,2,6,7,0,15,0,0,0,2,0,0,0.24324324,13367
2021,"Erik Gonzalez","PIT",40,73,68,20,16,2,0,2,2,12,5,0,11,0,0,0,1,0,0,0.29411765,13369
2021,"Sam Selman","SFG",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13397
2021,"Christian Walker","ARI",32,61,54,13,8,5,0,0,0,5,6,0,11,1,0,0,1,0,0,0.24074074,13419
2021,"Marcus Stroman","NYM",5,8,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13431
2021,"Tom Murphy","SEA",45,99,85,17,9,4,0,4,4,10,11,0,33,1,0,0,1,0,0,0.2,13499
2021,"Jose  Ramirez","CLE",52,128,115,32,20,9,0,3,3,11,12,3,18,1,0,0,6,0,0,0.27826087,13510
2021,"Roman Quinn","PHI",17,28,26,3,3,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0.11538462,13546
2021,"Jose Peraza","NYM",29,56,53,9,2,4,0,3,3,10,2,0,9,1,0,0,0,0,0,0.16981132,13593
2021,"Humberto Arteaga","WSN",1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13595
2021,"Patrick Wisdom","CHC",33,51,47,12,7,2,0,3,3,4,4,0,22,0,0,0,1,0,0,0.25531915,13602
2021,"Mookie Betts","LAD",43,101,83,22,9,7,1,5,5,11,16,1,19,1,1,0,1,0,0,0.26506024,13611
2021,"Ketel Marte","ARI",18,37,36,18,10,6,0,2,2,11,1,1,4,0,0,0,1,0,0,0.5,13613
2021,"Jakob Junis","KCR",1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13619
2021,"Carson Kelly","ARI",27,59,44,15,8,2,0,5,5,14,13,1,5,1,1,0,1,0,0,0.34090909,13620
2021,"Jeimer Candelario","DET",37,91,82,25,16,8,0,1,1,7,8,0,21,1,0,0,1,0,0,0.30487805,13621
2021,"Tyrone Taylor","MIL",31,59,56,16,11,1,0,4,4,6,1,0,15,2,0,0,0,0,0,0.28571429,13675
2021,"Corey Oswalt","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13677
2021,"John Gant","STL",3,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13684
2021,"Robert Gsellman","NYM",2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13696
2021,"Jake Faria","ARI",2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,13699
2021,"Jacob Stallings","PIT",41,80,72,12,4,4,0,4,4,13,8,0,18,0,0,0,1,0,0,0.16666667,13723
2021,"Tomas Nido","NYM",13,28,26,6,4,1,0,1,1,2,2,1,5,0,0,0,2,0,0,0.23076923,13755
2021,"Chris Taylor","LAD",56,107,94,30,15,9,2,4,4,21,12,1,29,1,0,0,1,0,0,0.31914894,13757
2021,"Chris Stratton","PIT",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13761
2021,"Adalberto Mondesi","KCR",6,13,13,4,1,1,0,2,2,3,0,0,4,0,0,0,0,0,0,0.30769231,13769
2021,"Rob Refsnyder","MIN",10,23,22,9,6,2,0,1,1,3,1,0,4,0,0,0,0,0,0,0.40909091,13770
2021,"Zach Eflin","PHI",9,15,11,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,13774
2021,"Alex Wood","SFG",2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13781
2021,"Kevin Plawecki","BOS",20,30,28,8,7,0,0,1,1,2,1,0,4,1,0,0,2,0,0,0.28571429,13807
2021,"Alec Mills","CHC",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13834
2021,"Matt Duffy","CHC",22,40,35,9,8,1,0,0,0,3,4,0,7,1,0,0,2,0,0,0.25714286,13836
2021,"Patrick Kivlehan","SDP",3,5,4,1,1,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0.25,13910
2021,"Albert Almora Jr.","NYM",11,17,16,1,0,1,0,0,0,0,1,0,6,0,0,0,1,0,0,0.0625,14109
2021,"Eric Haase","DET",27,66,64,22,11,2,0,9,9,18,2,0,16,0,0,0,3,0,0,0.34375,14111
2021,"Tim Lopes","MIL",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14137
